TITLE = "PARTICLE HISTORY"
VARIABLES = "Residence Time","X","Y","Z","U","V","W","Diameter","id"
ZONE T = "Particles",STRANDID = 50,SOLUTIONTIME = 0.2,DT = (DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE)
1.00000e-01	-4.73694e-04	 3.62434e+00	 1.67850e+00	-1.71844e-03	-3.98103e-01	-3.25221e-02	 2.30000e-05	 5.20000e+01 
1.00000e-01	 1.20222e-03	 3.62473e+00	 1.67797e+00	 1.42624e-04	-3.89540e-01	-3.08798e-02	 1.00000e-06	 6.00000e+01 
1.00000e-01	 1.19152e-03	 3.62470e+00	 1.67802e+00	 2.17733e-03	-3.92050e-01	-3.29653e-02	 1.20000e-05	 6.10000e+01 
1.00000e-01	 1.19737e-03	 3.62494e+00	 1.67808e+00	 1.75235e-03	-3.95495e-01	-3.38121e-02	 2.30000e-05	 6.20000e+01 
1.00000e-01	-1.96293e-03	 3.62741e+00	 1.67812e+00	-4.57972e-03	-3.97788e-01	-3.72588e-02	 1.00000e-06	 7.00000e+01 
1.00000e-01	-1.96241e-03	 3.62763e+00	 1.67818e+00	-4.25914e-03	-3.98716e-01	-3.77264e-02	 1.20000e-05	 7.10000e+01 
1.00000e-01	-1.92048e-03	 3.62756e+00	 1.67811e+00	-3.78538e-03	-3.99870e-01	-3.85099e-02	 2.30000e-05	 7.20000e+01 
1.00000e-01	 3.27038e-04	 3.62122e+00	 1.68012e+00	-1.19560e-03	-4.03186e-01	-2.21734e-02	 1.00000e-06	 8.00000e+01 
1.00000e-01	 3.34550e-04	 3.62133e+00	 1.68021e+00	-9.96489e-04	-4.03510e-01	-2.41327e-02	 1.20000e-05	 8.10000e+01 
1.00000e-01	 3.32140e-04	 3.62172e+00	 1.68027e+00	-9.49502e-04	-4.06454e-01	-2.62673e-02	 2.30000e-05	 8.20000e+01 
1.00000e-01	 2.23947e-02	 3.63039e+00	 1.67985e+00	 1.91477e-02	-3.58804e-01	-2.98664e-02	 1.00000e-06	 9.00000e+01 
1.00000e-01	 2.24215e-02	 3.63031e+00	 1.67986e+00	 1.92779e-02	-3.58889e-01	-2.98942e-02	 1.20000e-05	 9.10000e+01 
1.00000e-01	 2.23247e-02	 3.63071e+00	 1.67989e+00	 1.69050e-02	-3.61375e-01	-3.11871e-02	 2.30000e-05	 9.20000e+01 
1.00000e-01	 2.59135e-02	 3.62865e+00	 1.68126e+00	 2.49832e-02	-3.44451e-01	-2.06648e-02	 1.00000e-06	 1.00000e+02 
1.00000e-01	 2.58819e-02	 3.62872e+00	 1.68127e+00	 2.46508e-02	-3.44629e-01	-2.09037e-02	 1.20000e-05	 1.01000e+02 
1.00000e-01	 2.58150e-02	 3.62911e+00	 1.68131e+00	 2.23853e-02	-3.46191e-01	-2.18845e-02	 2.30000e-05	 1.02000e+02 
1.00000e-01	 2.85796e-02	 3.62866e+00	 1.69266e+00	 1.58480e-02	-3.56607e-01	-1.56427e-02	 1.00000e-06	 1.10000e+02 
1.00000e-01	 2.85047e-02	 3.62898e+00	 1.69272e+00	 1.40122e-02	-3.58260e-01	-1.61521e-02	 1.20000e-05	 1.11000e+02 
1.00000e-01	 2.84380e-02	 3.62935e+00	 1.69270e+00	 1.23080e-02	-3.57449e-01	-1.70490e-02	 2.30000e-05	 1.12000e+02 
1.00000e-01	 2.99683e-02	 3.63190e+00	 1.69213e+00	 9.87848e-03	-3.47862e-01	-1.73991e-02	 1.00000e-06	 1.20000e+02 
1.00000e-01	 2.99420e-02	 3.63197e+00	 1.69217e+00	 9.66026e-03	-3.47602e-01	-1.83251e-02	 1.20000e-05	 1.21000e+02 
1.00000e-01	 2.98951e-02	 3.63217e+00	 1.69216e+00	 9.00595e-03	-3.47041e-01	-2.06048e-02	 2.30000e-05	 1.22000e+02 
1.00000e-01	 1.79186e-02	 3.62263e+00	 1.69064e+00	 1.74873e-02	-4.01015e-01	-1.34016e-02	 1.00000e-06	 1.30000e+02 
1.00000e-01	 1.78585e-02	 3.62278e+00	 1.69067e+00	 1.70645e-02	-4.01506e-01	-1.37815e-02	 1.20000e-05	 1.31000e+02 
1.00000e-01	 1.77711e-02	 3.62320e+00	 1.69064e+00	 1.55907e-02	-4.03475e-01	-1.58777e-02	 2.30000e-05	 1.32000e+02 
1.00000e-01	 1.93007e-02	 3.62323e+00	 1.69119e+00	 1.72409e-02	-3.97045e-01	-1.02214e-02	 1.00000e-06	 1.40000e+02 
1.00000e-01	 1.92628e-02	 3.62340e+00	 1.69126e+00	 1.69813e-02	-3.97522e-01	-1.13465e-02	 1.20000e-05	 1.41000e+02 
1.00000e-01	 1.91674e-02	 3.62381e+00	 1.69124e+00	 1.52737e-02	-4.00544e-01	-1.54793e-02	 2.30000e-05	 1.42000e+02 
1.00000e-01	 1.95690e-02	 3.62402e+00	 1.69241e+00	 1.61684e-02	-3.95445e-01	-1.31750e-02	 1.00000e-06	 1.50000e+02 
1.00000e-01	 1.95251e-02	 3.62417e+00	 1.69244e+00	 1.56781e-02	-3.96181e-01	-1.43259e-02	 1.20000e-05	 1.51000e+02 
1.00000e-01	 1.94129e-02	 3.62467e+00	 1.69243e+00	 1.49205e-02	-3.98207e-01	-1.69313e-02	 2.30000e-05	 1.52000e+02 
1.00000e-01	 1.84480e-02	 3.62447e+00	 1.69334e+00	 1.45343e-02	-3.98707e-01	-1.42240e-02	 1.00000e-06	 1.60000e+02 
1.00000e-01	 1.84263e-02	 3.62465e+00	 1.69337e+00	 1.47613e-02	-3.98559e-01	-1.56223e-02	 1.20000e-05	 1.61000e+02 
1.00000e-01	 1.83279e-02	 3.62505e+00	 1.69336e+00	 1.34309e-02	-3.99956e-01	-1.81093e-02	 2.30000e-05	 1.62000e+02 
1.00000e-01	 7.02697e-03	 3.63026e+00	 1.70116e+00	 2.30212e-03	-4.05643e-01	-3.59752e-02	 1.00000e-06	 1.70000e+02 
1.00000e-01	 7.05137e-03	 3.63030e+00	 1.70126e+00	 2.14321e-03	-4.05895e-01	-3.62058e-02	 1.20000e-05	 1.71000e+02 
1.00000e-01	 6.99870e-03	 3.63083e+00	 1.70124e+00	 9.78535e-04	-4.09993e-01	-3.85623e-02	 2.30000e-05	 1.72000e+02 
1.00000e-01	 6.94463e-03	 3.62787e+00	 1.69925e+00	 3.53259e-03	-4.13847e-01	-2.89776e-02	 1.00000e-06	 1.80000e+02 
1.00000e-01	 6.93292e-03	 3.62812e+00	 1.69933e+00	 3.35418e-03	-4.13828e-01	-3.01266e-02	 1.20000e-05	 1.81000e+02 
1.00000e-01	 6.90827e-03	 3.62859e+00	 1.69933e+00	 2.87419e-03	-4.15112e-01	-3.27672e-02	 2.30000e-05	 1.82000e+02 
1.00000e-01	-1.11529e-02	 3.62422e+00	 1.69642e+00	-6.19355e-03	-4.22859e-01	-1.98586e-02	 1.00000e-06	 1.90000e+02 
1.00000e-01	-1.11263e-02	 3.62438e+00	 1.69646e+00	-6.12389e-03	-4.23160e-01	-2.09461e-02	 1.20000e-05	 1.91000e+02 
1.00000e-01	-1.10589e-02	 3.62492e+00	 1.69644e+00	-6.23457e-03	-4.23933e-01	-2.34058e-02	 2.30000e-05	 1.92000e+02 
1.00000e-01	-1.07875e-02	 3.62570e+00	 1.69782e+00	-4.99339e-03	-4.20780e-01	-2.31103e-02	 1.00000e-06	 2.00000e+02 
1.00000e-01	-1.07484e-02	 3.62587e+00	 1.69785e+00	-5.27288e-03	-4.21442e-01	-2.42324e-02	 1.20000e-05	 2.01000e+02 
1.00000e-01	-1.06892e-02	 3.62634e+00	 1.69783e+00	-5.02709e-03	-4.22381e-01	-2.60524e-02	 2.30000e-05	 2.02000e+02 
1.00000e-01	 2.20077e-03	 3.62510e+00	 1.69673e+00	 1.78222e-03	-4.26531e-01	-2.16192e-02	 1.00000e-06	 2.10000e+02 
1.00000e-01	 2.20089e-03	 3.62525e+00	 1.69678e+00	 2.24304e-03	-4.26609e-01	-2.23098e-02	 1.20000e-05	 2.11000e+02 
1.00000e-01	 2.18682e-03	 3.62569e+00	 1.69676e+00	 2.14909e-03	-4.27890e-01	-2.62501e-02	 2.30000e-05	 2.12000e+02 
1.00000e-01	 3.31373e-03	 3.62593e+00	 1.69762e+00	 2.28314e-03	-4.23798e-01	-2.39830e-02	 1.00000e-06	 2.20000e+02 
1.00000e-01	 3.31527e-03	 3.62616e+00	 1.69768e+00	 2.72041e-03	-4.24300e-01	-2.62035e-02	 1.20000e-05	 2.21000e+02 
1.00000e-01	 3.30869e-03	 3.62664e+00	 1.69769e+00	 2.08886e-03	-4.24860e-01	-2.88800e-02	 2.30000e-05	 2.22000e+02 
1.00000e-01	 2.84703e-02	 3.62846e+00	 1.68327e+00	 2.39222e-02	-3.39938e-01	-1.65500e-02	 1.00000e-06	 2.30000e+02 
1.00000e-01	 2.84428e-02	 3.62849e+00	 1.68329e+00	 2.20231e-02	-3.42510e-01	-1.69415e-02	 1.20000e-05	 2.31000e+02 
1.00000e-01	 2.83707e-02	 3.62889e+00	 1.68333e+00	 2.02686e-02	-3.44568e-01	-1.81064e-02	 2.30000e-05	 2.32000e+02 
1.00000e-01	 2.71935e-02	 3.62595e+00	 1.68377e+00	 2.50951e-02	-3.47218e-01	-1.49114e-02	 1.00000e-06	 2.40000e+02 
1.00000e-01	 2.71735e-02	 3.62600e+00	 1.68381e+00	 2.54565e-02	-3.48577e-01	-1.51317e-02	 1.20000e-05	 2.41000e+02 
1.00000e-01	 2.70422e-02	 3.62641e+00	 1.68381e+00	 2.37973e-02	-3.50699e-01	-1.64772e-02	 2.30000e-05	 2.42000e+02 
1.00000e-01	 2.30762e-02	 3.62483e+00	 1.69159e+00	 1.96712e-02	-3.83112e-01	-1.30563e-02	 1.00000e-06	 2.50000e+02 
1.00000e-01	 2.30265e-02	 3.62497e+00	 1.69163e+00	 1.92707e-02	-3.83070e-01	-1.40062e-02	 1.20000e-05	 2.51000e+02 
1.00000e-01	 2.29170e-02	 3.62538e+00	 1.69161e+00	 1.75586e-02	-3.84734e-01	-1.70689e-02	 2.30000e-05	 2.52000e+02 
1.00000e-01	-1.03283e-02	 3.61975e+00	 1.68964e+00	-1.32365e-02	-4.28737e-01	-8.92377e-03	 1.00000e-06	 2.60000e+02 
1.00000e-01	-1.02705e-02	 3.61993e+00	 1.68966e+00	-1.22164e-02	-4.30209e-01	-1.08028e-02	 1.20000e-05	 2.61000e+02 
1.00000e-01	-1.02166e-02	 3.62043e+00	 1.68961e+00	-1.11446e-02	-4.32534e-01	-1.43131e-02	 2.30000e-05	 2.62000e+02 
1.00000e-01	 1.40099e-03	 3.62092e+00	 1.69110e+00	 1.80758e-03	-4.31289e-01	-1.39609e-02	 1.00000e-06	 2.70000e+02 
1.00000e-01	 1.41229e-03	 3.62107e+00	 1.69114e+00	 1.66682e-03	-4.31910e-01	-1.51086e-02	 1.20000e-05	 2.71000e+02 
1.00000e-01	 1.39446e-03	 3.62155e+00	 1.69113e+00	 1.36136e-03	-4.33912e-01	-1.84964e-02	 2.30000e-05	 2.72000e+02 
1.00000e-01	 3.13838e-03	 3.62209e+00	 1.69287e+00	 1.98893e-03	-4.30255e-01	-1.65429e-02	 1.00000e-06	 2.80000e+02 
1.00000e-01	 3.13555e-03	 3.62229e+00	 1.69291e+00	 2.29629e-03	-4.30708e-01	-1.74584e-02	 1.20000e-05	 2.81000e+02 
1.00000e-01	 3.11351e-03	 3.62279e+00	 1.69288e+00	 2.60456e-03	-4.31969e-01	-1.99300e-02	 2.30000e-05	 2.82000e+02 
1.00000e-01	-1.95051e-02	 3.62288e+00	 1.69474e+00	-1.41121e-02	-4.09892e-01	-1.08936e-02	 1.00000e-06	 2.90000e+02 
1.00000e-01	-1.94540e-02	 3.62313e+00	 1.69477e+00	-1.35444e-02	-4.10384e-01	-1.20021e-02	 1.20000e-05	 2.91000e+02 
1.00000e-01	-1.93581e-02	 3.62363e+00	 1.69474e+00	-1.21326e-02	-4.12194e-01	-1.52809e-02	 2.30000e-05	 2.92000e+02 
1.00000e-01	-1.69090e-02	 3.62273e+00	 1.69462e+00	-1.30344e-02	-4.17287e-01	-1.36471e-02	 1.00000e-06	 3.00000e+02 
1.00000e-01	-1.68713e-02	 3.62291e+00	 1.69464e+00	-1.27242e-02	-4.17754e-01	-1.46892e-02	 1.20000e-05	 3.01000e+02 
1.00000e-01	-1.67718e-02	 3.62346e+00	 1.69461e+00	-1.15801e-02	-4.19047e-01	-1.74653e-02	 2.30000e-05	 3.02000e+02 
1.00000e-01	-1.44855e-02	 3.62630e+00	 1.69847e+00	-6.32936e-03	-4.13562e-01	-2.24144e-02	 1.00000e-06	 3.10000e+02 
1.00000e-01	-1.44576e-02	 3.62656e+00	 1.69857e+00	-6.03900e-03	-4.13773e-01	-2.33524e-02	 1.20000e-05	 3.11000e+02 
1.00000e-01	-1.44007e-02	 3.62703e+00	 1.69856e+00	-5.74421e-03	-4.14889e-01	-2.57339e-02	 2.30000e-05	 3.12000e+02 
1.00000e-01	-1.53093e-02	 3.62945e+00	 1.70120e+00	-3.91074e-03	-4.01770e-01	-2.92429e-02	 1.00000e-06	 3.20000e+02 
1.00000e-01	-1.52848e-02	 3.62961e+00	 1.70125e+00	-3.75983e-03	-4.01632e-01	-3.01023e-02	 1.20000e-05	 3.21000e+02 
1.00000e-01	-1.52021e-02	 3.63007e+00	 1.70125e+00	-3.25923e-03	-4.02285e-01	-3.28229e-02	 2.30000e-05	 3.22000e+02 
1.00000e-01	 6.38371e-03	 3.62214e+00	 1.67920e+00	 1.05009e-02	-3.91998e-01	-2.58305e-02	 1.00000e-06	 3.30000e+02 
1.00000e-01	 6.37497e-03	 3.62219e+00	 1.67931e+00	 1.01034e-02	-3.93132e-01	-2.57437e-02	 1.20000e-05	 3.31000e+02 
1.00000e-01	 6.33653e-03	 3.62257e+00	 1.67937e+00	 9.21206e-03	-3.94626e-01	-2.70964e-02	 2.30000e-05	 3.32000e+02 
1.00000e-01	 5.04484e-03	 3.62194e+00	 1.67954e+00	 7.98014e-03	-3.97600e-01	-2.47885e-02	 1.00000e-06	 3.40000e+02 
1.00000e-01	 5.02801e-03	 3.62203e+00	 1.67964e+00	 7.85175e-03	-3.98608e-01	-2.54642e-02	 1.20000e-05	 3.41000e+02 
1.00000e-01	 4.99131e-03	 3.62241e+00	 1.67969e+00	 7.50411e-03	-4.00622e-01	-2.77343e-02	 2.30000e-05	 3.42000e+02 
1.00000e-01	 3.00475e-03	 3.62745e+00	 1.69904e+00	 9.96671e-04	-4.22110e-01	-3.17392e-02	 1.00000e-06	 3.50000e+02 
1.00000e-01	 2.99529e-03	 3.62765e+00	 1.69911e+00	 1.17690e-03	-4.22146e-01	-3.23837e-02	 1.20000e-05	 3.51000e+02 
1.00000e-01	 2.97336e-03	 3.62816e+00	 1.69915e+00	 1.98703e-03	-4.22961e-01	-3.43833e-02	 2.30000e-05	 3.52000e+02 
1.00000e-01	 4.30450e-03	 3.63039e+00	 1.70140e+00	 1.02629e-03	-4.10224e-01	-3.68471e-02	 1.00000e-06	 3.60000e+02 
1.00000e-01	 4.33616e-03	 3.63062e+00	 1.70151e+00	 1.01330e-03	-4.09267e-01	-3.77431e-02	 1.20000e-05	 3.61000e+02 
1.00000e-01	 4.31345e-03	 3.63102e+00	 1.70149e+00	 1.11801e-03	-4.09382e-01	-3.89725e-02	 2.30000e-05	 3.62000e+02 
1.00000e-01	-9.69506e-03	 3.63232e+00	 1.70305e+00	-4.84286e-04	-4.03220e-01	-3.93644e-02	 1.00000e-06	 3.70000e+02 
1.00000e-01	-9.68450e-03	 3.63256e+00	 1.70318e+00	-2.03504e-04	-4.02868e-01	-4.05624e-02	 1.20000e-05	 3.71000e+02 
1.00000e-01	-9.65075e-03	 3.63291e+00	 1.70316e+00	-1.96851e-04	-4.03486e-01	-4.23549e-02	 2.30000e-05	 3.72000e+02 
1.00000e-01	-8.14226e-03	 3.63170e+00	 1.70262e+00	-1.75241e-03	-4.05416e-01	-3.74848e-02	 1.00000e-06	 3.80000e+02 
1.00000e-01	-8.12005e-03	 3.63195e+00	 1.70275e+00	-1.30525e-03	-4.04905e-01	-3.85888e-02	 1.20000e-05	 3.81000e+02 
1.00000e-01	-8.10991e-03	 3.63227e+00	 1.70268e+00	-4.84233e-04	-4.05253e-01	-4.11854e-02	 2.30000e-05	 3.82000e+02 
1.00000e-01	 2.86549e-02	 3.63210e+00	 1.69663e+00	 5.86850e-03	-3.46299e-01	-1.91032e-02	 1.00000e-06	 3.90000e+02 
1.00000e-01	 2.85807e-02	 3.63216e+00	 1.69666e+00	 5.84457e-03	-3.48243e-01	-2.00725e-02	 1.20000e-05	 3.91000e+02 
1.00000e-01	 2.85069e-02	 3.63252e+00	 1.69666e+00	 4.99338e-03	-3.51801e-01	-2.27414e-02	 2.30000e-05	 3.92000e+02 
1.00000e-01	 2.98166e-02	 3.63256e+00	 1.69510e+00	 6.83112e-03	-3.39115e-01	-2.04015e-02	 1.00000e-06	 4.00000e+02 
1.00000e-01	 2.97725e-02	 3.63261e+00	 1.69511e+00	 6.83830e-03	-3.40133e-01	-2.10792e-02	 1.20000e-05	 4.01000e+02 
1.00000e-01	 2.97104e-02	 3.63285e+00	 1.69509e+00	 6.85630e-03	-3.42738e-01	-2.27851e-02	 2.30000e-05	 4.02000e+02 
1.00000e-01	 5.30157e-03	 3.62118e+00	 1.68063e+00	 7.86315e-03	-4.01944e-01	-2.28729e-02	 1.00000e-06	 4.10000e+02 
1.00000e-01	 5.26378e-03	 3.62135e+00	 1.68069e+00	 8.20897e-03	-4.03326e-01	-2.47275e-02	 1.20000e-05	 4.11000e+02 
1.00000e-01	 5.22499e-03	 3.62173e+00	 1.68074e+00	 7.84972e-03	-4.05488e-01	-2.65535e-02	 2.30000e-05	 4.12000e+02 
1.00000e-01	 7.63786e-03	 3.62071e+00	 1.68203e+00	 1.16667e-02	-4.03236e-01	-1.86929e-02	 1.00000e-06	 4.20000e+02 
1.00000e-01	 7.62164e-03	 3.62084e+00	 1.68207e+00	 1.14203e-02	-4.04092e-01	-1.97771e-02	 1.20000e-05	 4.21000e+02 
1.00000e-01	 7.56228e-03	 3.62124e+00	 1.68211e+00	 1.05641e-02	-4.06533e-01	-2.26931e-02	 2.30000e-05	 4.22000e+02 
1.00000e-01	-1.77553e-02	 3.61901e+00	 1.68752e+00	-2.35557e-02	-4.14057e-01	-4.49102e-03	 1.00000e-06	 4.30000e+02 
1.00000e-01	-1.76729e-02	 3.61933e+00	 1.68753e+00	-2.30068e-02	-4.14919e-01	-6.44525e-03	 1.20000e-05	 4.31000e+02 
1.00000e-01	-1.75668e-02	 3.61985e+00	 1.68749e+00	-2.13844e-02	-4.17465e-01	-1.01987e-02	 2.30000e-05	 4.32000e+02 
1.00000e-01	-1.54162e-02	 3.61920e+00	 1.68821e+00	-1.97251e-02	-4.20573e-01	-6.88366e-03	 1.00000e-06	 4.40000e+02 
1.00000e-01	-1.53633e-02	 3.61939e+00	 1.68824e+00	-1.94514e-02	-4.20847e-01	-7.54240e-03	 1.20000e-05	 4.41000e+02 
1.00000e-01	-1.52739e-02	 3.61988e+00	 1.68821e+00	-1.78814e-02	-4.23353e-01	-1.13901e-02	 2.30000e-05	 4.42000e+02 
1.00000e-01	-2.19089e-02	 3.64079e+00	 1.70793e+00	 7.03241e-03	-3.44810e-01	-4.46072e-02	 1.00000e-06	 4.50000e+02 
1.00000e-01	-2.18721e-02	 3.64085e+00	 1.70795e+00	 7.43351e-03	-3.44358e-01	-4.49334e-02	 1.20000e-05	 4.51000e+02 
1.00000e-01	-2.18534e-02	 3.64108e+00	 1.70795e+00	 8.76913e-03	-3.43335e-01	-4.62694e-02	 2.30000e-05	 4.52000e+02 
1.00000e-01	-2.02780e-02	 3.63965e+00	 1.70730e+00	 5.70735e-03	-3.53150e-01	-4.44084e-02	 1.00000e-06	 4.60000e+02 
1.00000e-01	-2.02853e-02	 3.63963e+00	 1.70732e+00	 5.74400e-03	-3.52920e-01	-4.45392e-02	 1.20000e-05	 4.61000e+02 
1.00000e-01	-2.02764e-02	 3.63974e+00	 1.70729e+00	 6.03701e-03	-3.53513e-01	-4.55004e-02	 2.30000e-05	 4.62000e+02 
1.00000e-01	 8.60700e-03	 3.62299e+00	 1.69361e+00	 7.85423e-03	-4.23983e-01	-1.63184e-02	 1.00000e-06	 4.70000e+02 
1.00000e-01	 8.58730e-03	 3.62319e+00	 1.69366e+00	 7.92274e-03	-4.24627e-01	-1.79460e-02	 1.20000e-05	 4.71000e+02 
1.00000e-01	 8.53841e-03	 3.62367e+00	 1.69362e+00	 7.13359e-03	-4.26119e-01	-2.05625e-02	 2.30000e-05	 4.72000e+02 
1.00000e-01	 1.03119e-02	 3.62209e+00	 1.69180e+00	 1.15301e-02	-4.18482e-01	-1.40169e-02	 1.00000e-06	 4.80000e+02 
1.00000e-01	 1.02720e-02	 3.62232e+00	 1.69184e+00	 1.11274e-02	-4.19987e-01	-1.53511e-02	 1.20000e-05	 4.81000e+02 
1.00000e-01	 1.02098e-02	 3.62276e+00	 1.69181e+00	 9.78513e-03	-4.23463e-01	-1.94588e-02	 2.30000e-05	 4.82000e+02 
1.00000e-01	 1.48193e-02	 3.64052e+00	 1.70683e+00	-3.50136e-03	-3.65834e-01	-5.36538e-02	 1.00000e-06	 4.90000e+02 
1.00000e-01	 1.48620e-02	 3.64056e+00	 1.70692e+00	-3.76541e-03	-3.64975e-01	-5.36863e-02	 1.20000e-05	 4.91000e+02 
1.00000e-01	 1.49587e-02	 3.64042e+00	 1.70689e+00	-4.24799e-03	-3.64125e-01	-5.39995e-02	 2.30000e-05	 4.92000e+02 
1.00000e-01	 1.62412e-02	 3.63476e+00	 1.70358e+00	 1.56117e-03	-3.77047e-01	-3.85936e-02	 1.00000e-06	 5.00000e+02 
1.00000e-01	 1.62265e-02	 3.63498e+00	 1.70366e+00	 1.09967e-03	-3.76029e-01	-4.15534e-02	 1.20000e-05	 5.01000e+02 
1.00000e-01	 1.61883e-02	 3.63526e+00	 1.70362e+00	 5.23955e-04	-3.76516e-01	-4.26159e-02	 2.30000e-05	 5.02000e+02 
1.00000e-01	-1.93539e-02	 3.63553e+00	 1.70520e+00	 1.87353e-03	-3.70503e-01	-3.78256e-02	 1.00000e-06	 5.10000e+02 
1.00000e-01	-1.93263e-02	 3.63565e+00	 1.70526e+00	 2.00427e-03	-3.70665e-01	-3.83181e-02	 1.20000e-05	 5.11000e+02 
1.00000e-01	-1.92550e-02	 3.63592e+00	 1.70519e+00	 2.43059e-03	-3.72335e-01	-4.09680e-02	 2.30000e-05	 5.12000e+02 
1.00000e-01	-1.69943e-02	 3.63812e+00	 1.70642e+00	 2.87763e-03	-3.71012e-01	-4.59418e-02	 1.00000e-06	 5.20000e+02 
1.00000e-01	-1.69751e-02	 3.63827e+00	 1.70652e+00	 2.94930e-03	-3.70730e-01	-4.65442e-02	 1.20000e-05	 5.21000e+02 
1.00000e-01	-1.69533e-02	 3.63847e+00	 1.70646e+00	 3.71452e-03	-3.70824e-01	-4.81836e-02	 2.30000e-05	 5.22000e+02 
1.00000e-01	-2.37067e-02	 3.63132e+00	 1.70186e+00	-2.68767e-03	-3.72441e-01	-2.50895e-02	 1.00000e-06	 5.30000e+02 
1.00000e-01	-2.36801e-02	 3.63140e+00	 1.70189e+00	-2.89559e-03	-3.73890e-01	-2.66307e-02	 1.20000e-05	 5.31000e+02 
1.00000e-01	-2.35982e-02	 3.63180e+00	 1.70188e+00	-2.40145e-03	-3.74601e-01	-2.82970e-02	 2.30000e-05	 5.32000e+02 
1.00000e-01	-2.21069e-02	 3.62791e+00	 1.69927e+00	-8.19015e-03	-3.88241e-01	-2.18239e-02	 1.00000e-06	 5.40000e+02 
1.00000e-01	-2.20725e-02	 3.62807e+00	 1.69930e+00	-7.60682e-03	-3.88633e-01	-2.13170e-02	 1.20000e-05	 5.41000e+02 
1.00000e-01	-2.20059e-02	 3.62848e+00	 1.69926e+00	-6.41463e-03	-3.90401e-01	-2.25553e-02	 2.30000e-05	 5.42000e+02 
1.00000e-01	-1.92765e-02	 3.61932e+00	 1.68780e+00	-2.55569e-02	-4.08537e-01	-4.70401e-03	 1.00000e-06	 5.50000e+02 
1.00000e-01	-1.92209e-02	 3.61950e+00	 1.68782e+00	-2.42125e-02	-4.10462e-01	-6.78015e-03	 1.20000e-05	 5.51000e+02 
1.00000e-01	-1.91017e-02	 3.62000e+00	 1.68778e+00	-2.25486e-02	-4.11991e-01	-9.36052e-03	 2.30000e-05	 5.52000e+02 
1.00000e-01	-2.02542e-02	 3.61977e+00	 1.68885e+00	-2.48731e-02	-4.07433e-01	-3.82003e-03	 1.00000e-06	 5.60000e+02 
1.00000e-01	-2.02092e-02	 3.61990e+00	 1.68886e+00	-2.33366e-02	-4.09689e-01	-7.32156e-03	 1.20000e-05	 5.61000e+02 
